time,instruction,arg_1,arg_2
2.02,POSITION,'{"4": {"position": 1772, "speed": 8000}, "1": {"position": 1772, "speed": 8000}}',
2.04,POSITION,'{"4": {"position": 1774, "speed": 8000}, "1": {"position": 1774, "speed": 8000}}',
2.06,POSITION,'{"2": {"position": 1582, "speed": 8000}, "3": {"position": 1417, "speed": 8000}}',
2.06,POSITION,'{"4": {"position": 1776, "speed": 8000}, "1": {"position": 1776, "speed": 8000}}',
2.08,POSITION,'{"2": {"position": 1580, "speed": 8000}, "3": {"position": 1419, "speed": 8000}}',
2.08,POSITION,'{"4": {"position": 1771, "speed": 8000}, "1": {"position": 1771, "speed": 8000}}',
2.09,POSITION,'{"2": {"position": 1576, "speed": 8000}, "3": {"position": 1423, "speed": 8000}}',
2.1,POSITION,'{"4": {"position": 1764, "speed": 8000}, "1": {"position": 1764, "speed": 8000}}',
2.11,POSITION,'{"2": {"position": 1564, "speed": 8000}, "3": {"position": 1435, "speed": 8000}}',
2.11,POSITION,'{"4": {"position": 1746, "speed": 8000}, "1": {"position": 1746, "speed": 8000}}',
2.12,POSITION,'{"2": {"position": 1552, "speed": 8000}, "3": {"position": 1447, "speed": 8000}}',
2.12,POSITION,'{"4": {"position": 1729, "speed": 8000}, "1": {"position": 1729, "speed": 8000}}',
2.13,POSITION,'{"2": {"position": 1548, "speed": 8000}, "3": {"position": 1451, "speed": 8000}}',
2.14,POSITION,'{"4": {"position": 1723, "speed": 8000}, "1": {"position": 1723, "speed": 8000}}',
2.15,POSITION,'{"2": {"position": 1541, "speed": 8000}, "3": {"position": 1458, "speed": 8000}}',
2.15,POSITION,'{"4": {"position": 1714, "speed": 8000}, "1": {"position": 1714, "speed": 8000}}',
